,baffle_prop,density,bush_density,male_prop,tactic,mean_success,sd,ci
195,0.57,1,1,0.5,silent,0.53327889,0.124919412,0.024484205
196,0.61,0.05,1,0.5,silent,0.033636895,0.023795472,0.004663913
197,0.61,0.5,1,0.5,silent,0.274326531,0.088144548,0.017276331
198,0.61,1,1,0.5,silent,0.518240816,0.130183753,0.025516016
199,0.65,0.05,1,0.5,silent,0.031061265,0.027673263,0.005423959
200,0.65,0.5,1,0.5,silent,0.275025253,0.092998979,0.0182278
201,0.65,1,1,0.5,silent,0.525267677,0.136196837,0.02669458
202,0.69,0.05,1,0.5,silent,0.035307692,0.033886182,0.006641692
203,0.69,0.5,1,0.5,silent,0.255641026,0.095538695,0.018725584
204,0.69,1,1,0.5,silent,0.496362403,0.150451175,0.02948843
205,0.73,0.05,1,0.5,silent,0.040865546,0.034690259,0.006799291
206,0.73,0.5,1,0.5,silent,0.266277311,0.094562506,0.018534251
207,0.73,1,1,0.5,silent,0.510521008,0.151317623,0.029658254
208,0.77,0.05,1,0.5,silent,0.033022989,0.033879492,0.00664038
209,0.77,0.5,1,0.5,silent,0.263298851,0.115263022,0.022591552
210,0.77,1,1,0.5,silent,0.483574713,0.13411308,0.026286164
211,0.81,0.05,1,0.5,silent,0.029583333,0.036166915,0.007088715
212,0.81,0.5,1,0.5,silent,0.26195,0.115289869,0.022596814
213,0.81,1,1,0.5,silent,0.518133333,0.164146481,0.03217271
214,0.85,0.05,1,0.5,silent,0.023684211,0.037683118,0.007385891
215,0.85,0.5,1,0.5,silent,0.260526316,0.148370369,0.029080592
216,0.85,1,1,0.5,silent,0.525246867,0.208276136,0.040822123
217,0.89,0.05,1,0.5,silent,0.032809524,0.046950063,0.009202212
218,0.89,0.5,1,0.5,silent,0.287619048,0.139926653,0.027425624
219,0.89,1,1,0.5,silent,0.510952381,0.206880767,0.04054863
220,0.93,0.05,1,0.5,silent,0.033222222,0.057885917,0.01134564
221,0.93,0.5,1,0.5,silent,0.245111111,0.197033873,0.038618639
222,0.93,1,1,0.5,silent,0.536888889,0.296649117,0.058143227
223,0.97,0.05,1,0.5,silent,0.0525,0.129563174,0.025394382
224,0.97,0.5,1,0.5,silent,0.27,0.294477795,0.057717648
225,0.97,1,1,0.5,silent,0.484,0.430637301,0.084404911
