"baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
0.45,0.05,1.625,0.5,"silent",0.0222981366459627,0.0186905342572959,0.00366334471443
0.45,0.1,1.625,0.5,"baffler",0.0508035714285714,0.0238330173593319,0.00467127140242906
0.45,0.1,1.625,0.5,"caller",0.0573145780051151,0.0257719209402579,0.00505129650429055
0.45,0.1,1.625,0.5,"silent",0.0412567287784679,0.0248965457442859,0.00487972296588003
0.45,0.25,1.625,0.5,"baffler",0.128511904761905,0.0336612803998229,0.00538692678979656
0.45,0.25,1.625,0.5,"caller",0.137732119453881,0.0481312811343014,0.00770260919043833
0.45,0.25,1.625,0.5,"silent",0.0948731811156796,0.041369910011966,0.00662056445529936
0.45,0.5,1.625,0.5,"baffler",0.219285714285714,0.0576323369109714,0.00798743438409362
0.45,0.5,1.625,0.5,"caller",0.241278215698999,0.0659127498972525,0.00913504107412403
0.45,0.5,1.625,0.5,"silent",0.180230192750707,0.060798103780783,0.00842618728746833
0.45,0.75,1.625,0.5,"baffler",0.299553571428571,0.0756164860038879,0.014820831256762
0.45,0.75,1.625,0.5,"caller",0.341932091460854,0.103056899219621,0.0201991522470457
0.45,0.75,1.625,0.5,"silent",0.254679847199137,0.0805000761962978,0.0157780149344744
0.45,1,1.625,0.5,"baffler",0.387589285714286,0.111338747630489,0.015430763157834
0.45,1,1.625,0.5,"caller",0.417918588295444,0.128572907890496,0.0178192959090637
0.45,1,1.625,0.5,"silent",0.324372565100749,0.0948585857513586,0.0131467292507561
0.49,0.05,1.625,0.5,"baffler",0.0262295081967213,0.0144576574375114,0.00283370085775224
0.49,0.05,1.625,0.5,"caller",0.031463613671275,0.0207911680433241,0.00407506893649152
0.49,0.05,1.625,0.5,"silent",0.0193583187645688,0.0174949006088798,0.00342900051934043
0.49,0.1,1.625,0.5,"baffler",0.0510655737704918,0.0188164266847296,0.00368801963020701
0.49,0.1,1.625,0.5,"caller",0.0566269841269841,0.0257154825045206,0.00504023457088604
0.49,0.1,1.625,0.5,"silent",0.0368413461538462,0.0245719173757505,0.0048160958056471
0.49,0.25,1.625,0.5,"baffler",0.121803278688525,0.03330580115633,0.00533003826276361
0.49,0.25,1.625,0.5,"caller",0.13332431942311,0.0506358870001732,0.00810342960714528
0.49,0.25,1.625,0.5,"silent",0.094708070524247,0.0440834659008532,0.00705482383996416
0.49,0.5,1.625,0.5,"baffler",0.220532786885246,0.0584907016555312,0.00810639766828912
0.49,0.5,1.625,0.5,"caller",0.241788514464926,0.0734661797485177,0.0101818930420572
0.49,0.5,1.625,0.5,"silent",0.175595898892774,0.0614159615366262,0.00851181800362554
0.49,0.75,1.625,0.5,"baffler",0.305573770491803,0.0820754377435845,0.0160867857977426
0.49,0.75,1.625,0.5,"caller",0.339625416026626,0.106036287433341,0.0207831123369349
0.49,0.75,1.625,0.5,"silent",0.248648382867133,0.0787736048404859,0.0154396265487352
0.49,1,1.625,0.5,"baffler",0.37405737704918,0.105210770132286,0.0145814688068221
0.49,1,1.625,0.5,"caller",0.397050314170927,0.127494343860425,0.0176698145609006
0.49,1,1.625,0.5,"silent",0.316033180904916,0.0858275323607083,0.0118950891083739
0.53,0.05,1.625,0.5,"baffler",0.0296212121212121,0.0169260433203593,0.00331750449079041
0.53,0.05,1.625,0.5,"caller",0.0327472392260605,0.0234969199559158,0.00460539631135949
0.53,0.05,1.625,0.5,"silent",0.0187801241085487,0.0181441391823817,0.00355625127974681
0.53,0.1,1.625,0.5,"baffler",0.0498484848484849,0.0210227014204128,0.00412044947840091
0.53,0.1,1.625,0.5,"caller",0.0577879194026722,0.0289938832048553,0.00568280110815164
0.53,0.1,1.625,0.5,"silent",0.0385859231962226,0.0245793320657917,0.00481754908489517
0.53,0.25,1.625,0.5,"baffler",0.123434343434343,0.0349712521567631,0.00559656593208465
0.53,0.25,1.625,0.5,"caller",0.134576858436405,0.052508034392469,0.00840303558832653
0.53,0.25,1.625,0.5,"silent",0.0942317398571913,0.0407939281286338,0.00652838815656962
0.53,0.5,1.625,0.5,"baffler",0.218787878787879,0.0575228371958039,0.00797225849783157
0.53,0.5,1.625,0.5,"caller",0.245555178675795,0.0730633583249689,0.0101260648410582
0.53,0.5,1.625,0.5,"silent",0.174594313832695,0.0670873746430903,0.0092978357582578
0.53,0.75,1.625,0.5,"baffler",0.300681818181818,0.0806550936453044,0.0158083983544797
0.53,0.75,1.625,0.5,"caller",0.330092128333692,0.0985268944702008,0.0193112713161594
0.53,0.75,1.625,0.5,"silent",0.243786607390942,0.082034004171962,0.0160786648177046
0.53,1,1.625,0.5,"baffler",0.357083333333333,0.104346360644388,0.0144616677639417
0.53,1,1.625,0.5,"caller",0.405550462948722,0.136191936213539,0.0188752393613458
0.53,1,1.625,0.5,"silent",0.306912244141891,0.0870867916276063,0.0120696135386854
0.57,0.05,1.625,0.5,"baffler",0.0261538461538462,0.0131343430429867,0.00257433123642539
0.57,0.05,1.625,0.5,"caller",0.0300882922109337,0.0247336084585066,0.00484778725786728
0.57,0.05,1.625,0.5,"silent",0.0252105330029858,0.0209258188973819,0.00410146050388686
0.57,0.1,1.625,0.5,"baffler",0.0505594405594406,0.0191924911383301,0.00376172826311271
0.57,0.1,1.625,0.5,"caller",0.0538024780949309,0.0296774842126316,0.00581678690567579
0.57,0.1,1.625,0.5,"silent",0.0403148465789975,0.0280519294614994,0.00549817817445388
0.57,0.25,1.625,0.5,"baffler",0.11967365967366,0.033732796174793,0.00539837169740267
0.57,0.25,1.625,0.5,"caller",0.135611998064828,0.0526678576896566,0.00842861264276496
0.57,0.25,1.625,0.5,"silent",0.0978392732354996,0.04725853299151,0.0075629403990167
0.57,0.5,1.625,0.5,"baffler",0.212167832167832,0.0499545236677501,0.00692334375753636
0.57,0.5,1.625,0.5,"caller",0.224622507122507,0.0779272815224155,0.0108001702039709
0.57,0.5,1.625,0.5,"silent",0.172751159392669,0.0631619882265521,0.00875380495689109
0.57,0.75,1.625,0.5,"baffler",0.292027972027972,0.0827132365009669,0.0162117943541895
0.57,0.75,1.625,0.5,"caller",0.33468672826331,0.120266976668309,0.0235723274269887
0.57,0.75,1.625,0.5,"silent",0.238402229845626,0.0890466387005454,0.0174531411853069
0.57,1,1.625,0.5,"baffler",0.363251748251748,0.100755113860298,0.0139639463529686
0.57,1,1.625,0.5,"caller",0.404333911197119,0.140674846652275,0.0194965390499995
0.57,1,1.625,0.5,"silent",0.309784416491964,0.0966405399097907,0.0133936954971175
0.61,0.05,1.625,0.5,"baffler",0.0267105263157895,0.0132842155393276,0.00260370624570821
0.61,0.05,1.625,0.5,"caller",0.0339204298740773,0.028186550331124,0.0055245638649003
0.61,0.05,1.625,0.5,"silent",0.0212122448979592,0.0228039590201857,0.0044695759679564
0.61,0.1,1.625,0.5,"baffler",0.0500657894736842,0.0199876628545426,0.00391758191949034
0.61,0.1,1.625,0.5,"caller",0.0507281263569258,0.0359723543346634,0.00705058144959402
0.61,0.1,1.625,0.5,"silent",0.0405271708683473,0.0262820348178466,0.00515127882429794
0.61,0.25,1.625,0.5,"baffler",0.119298245614035,0.0307983208262505,0.00492875783597795
0.61,0.25,1.625,0.5,"caller",0.133269949823901,0.0534567810751801,0.00855486667915615
0.61,0.25,1.625,0.5,"silent",0.0951298919567828,0.0545334206161781,0.00872716488996298
0.61,0.5,1.625,0.5,"baffler",0.214144736842105,0.0527626228305767,0.00731252644575103
0.61,0.5,1.625,0.5,"caller",0.229663256259951,0.0778838939517571,0.0107941569934663
0.61,0.5,1.625,0.5,"silent",0.178220888355342,0.0679536180618136,0.00941789097098314
0.61,0.75,1.625,0.5,"baffler",0.285921052631579,0.0806752045294643,0.015812340087775
0.61,0.75,1.625,0.5,"caller",0.325955999421045,0.119240683010882,0.0233711738701329
0.61,0.75,1.625,0.5,"silent",0.265238655462185,0.0898347477204502,0.0176076105532082
0.61,1,1.625,0.5,"baffler",0.360197368421053,0.104825753310201,0.0145281081976918
0.61,1,1.625,0.5,"caller",0.382058501592126,0.130523843851813,0.0180896818384537
0.61,1,1.625,0.5,"silent",0.313047378951581,0.11014380745663,0.0152651528990245
0.65,0.05,1.625,0.5,"baffler",0.0259876543209877,0.0127835733841426,0.00250558038329195
0.65,0.05,1.625,0.5,"caller",0.0291331923890064,0.0280072227634833,0.00548941566164273
0.65,0.05,1.625,0.5,"silent",0.0294848484848485,0.0215156496860098,0.00421706733845791
0.65,0.1,1.625,0.5,"baffler",0.0493827160493827,0.0191821081081845,0.00375969318920415
0.65,0.1,1.625,0.5,"caller",0.0546783449109031,0.0388457838178667,0.00761377362830188
0.65,0.1,1.625,0.5,"silent",0.0383489240228371,0.0261675988709232,0.00512884937870095
0.65,0.25,1.625,0.5,"baffler",0.11880658436214,0.0298399667730083,0.00477538924565101
0.65,0.25,1.625,0.5,"caller",0.133957011980268,0.0620054284122087,0.00992293517831534
0.65,0.25,1.625,0.5,"silent",0.0985218855218855,0.0486186623935617,0.00778060643627003
0.65,0.5,1.625,0.5,"baffler",0.211512345679012,0.0500661403223024,0.0069388130366285
0.65,0.5,1.625,0.5,"caller",0.228643410852713,0.0822012195188141,0.0113925077897373
0.65,0.5,1.625,0.5,"silent",0.177697189284146,0.0759615058432147,0.0105277275946122
0.65,0.75,1.625,0.5,"baffler",0.291296296296296,0.0740465042013424,0.0145131148234631
0.65,0.75,1.625,0.5,"caller",0.325929980871841,0.112788019509233,0.0221064518238097
0.65,0.75,1.625,0.5,"silent",0.25895937637242,0.0993684528290946,0.0194762167545025
0.65,1,1.625,0.5,"baffler",0.354382716049383,0.113327884213936,0.0157064434233388
0.65,1,1.625,0.5,"caller",0.40198467230444,0.131816615027358,0.0182688507823446
0.65,1,1.625,0.5,"silent",0.318477272727273,0.103882479338283,0.014397377094968
0.69,0.05,1.625,0.5,"baffler",0.0238150289017341,0.0121937933672086,0.00238998349997289
0.69,0.05,1.625,0.5,"caller",0.0300572941362415,0.0274981084741771,0.00538962926093872
0.69,0.05,1.625,0.5,"silent",0.0202182614133834,0.0216275430515038,0.00423899843809475
0.69,0.1,1.625,0.5,"baffler",0.0510404624277457,0.0204911196877882,0.0040162594588065
0.69,0.1,1.625,0.5,"caller",0.0542603129445235,0.0414650557061705,0.00812715091840941
0.69,0.1,1.625,0.5,"silent",0.039448717948718,0.0322498922825339,0.00632097888737665
0.69,0.25,1.625,0.5,"baffler",0.119113680154143,0.0280784048608057,0.00449348062708345
0.69,0.25,1.625,0.5,"caller",0.133011432485117,0.0678728972707682,0.0108619257576112
0.69,0.25,1.625,0.5,"silent",0.087752553679383,0.049128560763457,0.00786220717029548
0.69,0.5,1.625,0.5,"baffler",0.209826589595376,0.0534416077980445,0.00740662896121579
0.69,0.5,1.625,0.5,"caller",0.220228583847005,0.0848848182929191,0.0117644356044034
0.69,0.5,1.625,0.5,"silent",0.169664399624765,0.0784011849371157,0.0108658498663306
0.69,0.75,1.625,0.5,"baffler",0.286878612716763,0.0805807018588241,0.0157938175643295
0.69,0.75,1.625,0.5,"caller",0.322270473481,0.114071518302287,0.0223580175872483
0.69,0.75,1.625,0.5,"silent",0.236415750915751,0.0934311727251757,0.0183125098541344
0.69,1,1.625,0.5,"baffler",0.352052023121387,0.10158624903128,0.0140791358108034
0.69,1,1.625,0.5,"caller",0.397727398451083,0.156895285216456,0.0217445771420997
0.69,1,1.625,0.5,"silent",0.324659396497811,0.114685784583768,0.0158946388130369
0.73,0.05,1.625,0.5,"baffler",0.025,0.0119047619047619,0.00233333333333333
0.73,0.05,1.625,0.5,"caller",0.0283101604278075,0.0257704691696088,0.00505101195724332
0.73,0.05,1.625,0.5,"silent",0.0202605042016807,0.0223802639621081,0.00438653173657319
0.73,0.1,1.625,0.5,"baffler",0.0460989010989011,0.0145453786900985,0.0028508942232593
0.73,0.1,1.625,0.5,"caller",0.0540463458110517,0.0402951704453842,0.0078978534072953
0.73,0.1,1.625,0.5,"silent",0.0399075630252101,0.0316907214762136,0.00621138140933786
0.73,0.25,1.625,0.5,"baffler",0.116410256410256,0.0283357748942104,0.00453466841053586
0.73,0.25,1.625,0.5,"caller",0.12865715983363,0.0634220471165027,0.0101496413867081
0.73,0.25,1.625,0.5,"silent",0.0959159663865546,0.0548951337557615,0.00878505104814529
0.73,0.5,1.625,0.5,"baffler",0.207582417582418,0.0551934305546751,0.00764941920834328
0.73,0.5,1.625,0.5,"caller",0.226140819964349,0.0960549185308128,0.013312532514854
0.73,0.5,1.625,0.5,"silent",0.166941176470588,0.0813148489428232,0.0112696630953315
0.73,0.75,1.625,0.5,"baffler",0.283241758241758,0.0770433981203254,0.0151005060315838
0.73,0.75,1.625,0.5,"caller",0.312991867201426,0.104615862982967,0.0205047091446615
0.73,0.75,1.625,0.5,"silent",0.241852474323063,0.0909865699669152,0.0178333677135154
0.73,1,1.625,0.5,"baffler",0.343873626373626,0.10303200385622,0.0142795072067705
0.73,1,1.625,0.5,"caller",0.374504233511587,0.154670727311039,0.0214362691460074
0.73,1,1.625,0.5,"silent",0.306218954248366,0.119183384390292,0.0165179743441991
0.77,0.05,1.625,0.5,"baffler",0.0265625,0.0127039513337126,0.00248997446140767
0.77,0.05,1.625,0.5,"caller",0.0238793103448276,0.0281528208048765,0.00551795287775579
0.77,0.05,1.625,0.5,"silent",0.0227126436781609,0.0290417320294161,0.00569217947776556
0.77,0.1,1.625,0.5,"baffler",0.0480729166666667,0.0164844142700236,0.00323094519692462
0.77,0.1,1.625,0.5,"caller",0.0531527093596059,0.0393593571171915,0.00771443399496953
0.77,0.1,1.625,0.5,"silent",0.0358505747126437,0.0382548112016963,0.00749794299553248
0.77,0.25,1.625,0.5,"baffler",0.116527777777778,0.0287024789906949,0.00459335328817025
0.77,0.25,1.625,0.5,"caller",0.132126436781609,0.0718837546688318,0.0115037966226243
0.77,0.25,1.625,0.5,"silent",0.0946743295019158,0.0557385035559433,0.0089200183255733
0.77,0.5,1.625,0.5,"baffler",0.204479166666667,0.053841858096443,0.00746210082244901
0.77,0.5,1.625,0.5,"caller",0.226029465426017,0.10263997185741,0.0142251743437495
0.77,0.5,1.625,0.5,"silent",0.167447719688543,0.081506352341589,0.0112962041123015
0.77,0.75,1.625,0.5,"baffler",0.271197916666667,0.0784356722726944,0.0153733917654481
0.77,0.75,1.625,0.5,"caller",0.320714285714286,0.140859279550707,0.0276084187919385
0.77,0.75,1.625,0.5,"silent",0.226747126436782,0.0911818640924831,0.0178716453621267
0.77,1,1.625,0.5,"baffler",0.336197916666667,0.102423051010236,0.0141951106481541
0.77,1,1.625,0.5,"caller",0.399753694581281,0.170267541017503,0.0235978772424092
0.77,1,1.625,0.5,"silent",0.310712643678161,0.122691587732983,0.0170041865213852
0.81,0.05,1.625,0.5,"baffler",0.0263861386138614,0.0105087730376961,0.00205971951538844
0.81,0.05,1.625,0.5,"caller",0.0342028985507246,0.0362165829204464,0.00709845025240749
0.81,0.05,1.625,0.5,"silent",0.0212012820512821,0.0280550541991656,0.00549879062303645
0.81,0.1,1.625,0.5,"baffler",0.0458910891089109,0.0170455663549487,0.00334093100556994
0.81,0.1,1.625,0.5,"caller",0.063552371541502,0.0571722341830674,0.0112057578998812
0.81,0.1,1.625,0.5,"silent",0.0406666666666667,0.0418598216540794,0.00820452504419956
0.81,0.25,1.625,0.5,"baffler",0.117524752475248,0.0273170114866627,0.00437163231008461
0.81,0.25,1.625,0.5,"caller",0.140434782608696,0.0855957195785902,0.0136981680260816
0.81,0.25,1.625,0.5,"silent",0.0846777777777778,0.0594037916704586,0.00950658658744219
0.81,0.5,1.625,0.5,"baffler",0.204752475247525,0.0546598211948433,0.00757546472416231
0.81,0.5,1.625,0.5,"caller",0.227735507246377,0.113968493101856,0.0157952272855312
0.81,0.5,1.625,0.5,"silent",0.159933333333333,0.0807522975318489,0.0111916974475082
0.81,0.75,1.625,0.5,"baffler",0.268465346534653,0.0747503558002388,0.0146510697368468
0.81,0.75,1.625,0.5,"caller",0.29643115942029,0.143986352245631,0.0282213250401437
0.81,0.75,1.625,0.5,"silent",0.23395,0.0964457172447782,0.0189033605799765
0.81,1,1.625,0.5,"baffler",0.339282178217822,0.102679493909431,0.0142306518207036
0.81,1,1.625,0.5,"caller",0.367463768115942,0.162765426977421,0.0225581372830579
0.81,1,1.625,0.5,"silent",0.285483333333333,0.129136805863778,0.0178974481809014
0.85,0.05,1.625,0.5,"baffler",0.0251415094339623,0.0107908965506866,0.00211501572393458
0.85,0.05,1.625,0.5,"caller",0.0326608187134503,0.0401476324303696,0.00786893595635244
0.85,0.05,1.625,0.5,"silent",0.0247105263157895,0.0362099154746149,0.00709714343302452
0.85,0.1,1.625,0.5,"baffler",0.0487264150943396,0.0148113935896065,0.00290303314356288
0.85,0.1,1.625,0.5,"caller",0.054327485380117,0.0476472723097178,0.00933886537270468
0.85,0.1,1.625,0.5,"silent",0.0336842105263158,0.0406445178595125,0.00796632550046446
0.85,0.25,1.625,0.5,"baffler",0.118553459119497,0.0286201902818884,0.00458018435208991
0.85,0.25,1.625,0.5,"caller",0.119766081871345,0.0897886913739825,0.014369183264515
0.85,0.25,1.625,0.5,"silent",0.102701754385965,0.0788796051267583,0.0126233658666217
0.85,0.5,1.625,0.5,"baffler",0.200542452830189,0.0529732683625406,0.00734172042703039
0.85,0.5,1.625,0.5,"caller",0.215760233918129,0.114027963105849,0.015803469407579
0.85,0.5,1.625,0.5,"silent",0.168947368421053,0.0981141517904181,0.0135979276840287
0.85,0.75,1.625,0.5,"baffler",0.267075471698113,0.0729174574492588,0.0142918216600547
0.85,0.75,1.625,0.5,"caller",0.316198830409357,0.158198011896251,0.0310068103316651
0.85,0.75,1.625,0.5,"silent",0.241342105263158,0.119888594093451,0.0234981644423165
0.85,1,1.625,0.5,"baffler",0.330542452830189,0.102500811509046,0.0142058877034534
0.85,1,1.625,0.5,"caller",0.386842965256278,0.192778838351977,0.0267177838781179
0.85,1,1.625,0.5,"silent",0.311651002506266,0.133679611873515,0.0185270489721811
0.89,0.05,1.625,0.5,"baffler",0.025045045045045,0.00996641704419587,0.00195341774066239
0.89,0.05,1.625,0.5,"caller",0.0251098901098901,0.0459454818594277,0.00900531444444782
0.89,0.05,1.625,0.5,"silent",0.0249523809523809,0.043470676533396,0.00852025260054562
0.89,0.1,1.625,0.5,"baffler",0.0461711711711712,0.015182994306424,0.0029758668840591
0.89,0.1,1.625,0.5,"caller",0.0522527472527473,0.0725468739291713,0.0142191872901176
0.89,0.1,1.625,0.5,"silent",0.0335714285714286,0.0424159590817875,0.00831352798003035
0.89,0.25,1.625,0.5,"baffler",0.117027027027027,0.0260074844950695,0.004162064345076
0.89,0.25,1.625,0.5,"caller",0.138681318681319,0.107197788116547,0.0171552189861144
0.89,0.25,1.625,0.5,"silent",0.0978412698412698,0.0815537728846885,0.0130513218375325
0.89,0.5,1.625,0.5,"baffler",0.194572072072072,0.0470418426215508,0.00651966675977295
0.89,0.5,1.625,0.5,"caller",0.22543956043956,0.131081078912638,0.0181669106777375
0.89,0.5,1.625,0.5,"silent",0.1635,0.118633188665648,0.0164417211071355
0.89,0.75,1.625,0.5,"baffler",0.268693693693694,0.0784848781123378,0.0153830361100182
0.89,0.75,1.625,0.5,"caller",0.307087912087912,0.19390956298595,0.0380062743452462
0.89,0.75,1.625,0.5,"silent",0.237095238095238,0.125986875965515,0.0246934276892409
0.89,1,1.625,0.5,"baffler",0.33018018018018,0.102369496798944,0.0141876884131448
0.89,1,1.625,0.5,"caller",0.376868131868132,0.189696694822361,0.026290620578403
0.89,1,1.625,0.5,"silent",0.301047619047619,0.167153195451558,0.0231662509681562
0.93,0.05,1.625,0.5,"baffler",0.0249568965517241,0.0106518464575395,0.00208776190567774
0.93,0.05,1.625,0.5,"caller",0.0233333333333333,0.0530759784057359,0.0104028917675242
0.93,0.05,1.625,0.5,"silent",0.0166666666666666,0.0428880107840302,0.00840605011366993
0.93,0.1,1.625,0.5,"baffler",0.0489224137931035,0.0170814486825056,0.00334796394177109
0.93,0.1,1.625,0.5,"caller",0.064861111111111,0.0729890814059838,0.0143058599555728
0.93,0.1,1.625,0.5,"silent",0.0351111111111111,0.0620496243323479,0.0121617263691402
0.93,0.25,1.625,0.5,"baffler",0.114511494252874,0.0255926755857763,0.00409568109406545
0.93,0.25,1.625,0.5,"caller",0.123796296296296,0.132241528125568,0.0211630520919521
0.93,0.25,1.625,0.5,"silent",0.101333333333333,0.107502319486622,0.0172039541553149
0.93,0.5,1.625,0.5,"baffler",0.200905172413793,0.0518769582964932,0.00718977960376129
0.93,0.5,1.625,0.5,"caller",0.216666666666667,0.16993811436758,0.0235522210380687
0.93,0.5,1.625,0.5,"silent",0.1655,0.143102027708862,0.0198329291821184
0.93,0.75,1.625,0.5,"baffler",0.264612068965517,0.0815023671814734,0.0159744639675688
0.93,0.75,1.625,0.5,"caller",0.305,0.212650920563985,0.0416795804305411
0.93,0.75,1.625,0.5,"silent",0.216,0.169830207968417,0.0332867207618098
0.93,1,1.625,0.5,"baffler",0.323469827586207,0.102842092631355,0.0142531868538451
0.93,1,1.625,0.5,"caller",0.369722222222222,0.23680416889354,0.0328193833930218
0.93,1,1.625,0.5,"silent",0.294333333333333,0.203813113774569,0.0282470564295697
0.97,0.05,1.625,0.5,"baffler",0.0263636363636364,0.0118748150497906,0.00232746374975896
0.97,0.05,1.625,0.5,"caller",0.0325,0.0983127867594243,0.0192693062048472
0.97,0.05,1.625,0.5,"silent",0.0175,0.0641080999940607,0.0125651875988359
0.97,0.1,1.625,0.5,"baffler",0.0497933884297521,0.0174563960541271,0.00342145362660892
0.97,0.1,1.625,0.5,"caller",0.065,0.126231309247522,0.0247413366125142
0.97,0.1,1.625,0.5,"silent",0.0525,0.119420951412906,0.0234065064769296
0.97,0.25,1.625,0.5,"baffler",0.113911845730028,0.0290083706016277,0.00464230614124462
0.97,0.25,1.625,0.5,"caller",0.113333333333333,0.195560343307943,0.0312961729284935
0.97,0.25,1.625,0.5,"silent",0.122666666666667,0.181398987982743,0.0290298840804452
0.97,0.5,1.625,0.5,"baffler",0.194628099173554,0.0559833848631606,0.00775890128982136
0.97,0.5,1.625,0.5,"caller",0.194583333333333,0.222335563990729,0.0308141370593688
0.97,0.5,1.625,0.5,"silent",0.18325,0.232977100045753,0.0322889787114916
0.97,0.75,1.625,0.5,"baffler",0.261280991735537,0.0799671788689959,0.0156735670583232
0.97,0.75,1.625,0.5,"caller",0.3275,0.330852510702857,0.0648470920977599
0.97,0.75,1.625,0.5,"silent",0.207,0.261215109312868,0.051198161425322
0.97,1,1.625,0.5,"baffler",0.327830578512397,0.107451814372746,0.0148920616923783
0.97,1,1.625,0.5,"caller",0.385,0.35518414786484,0.0492260114269379
0.97,1,1.625,0.5,"silent",0.29875,0.287618775989169,0.0398619286321091
0.01,0.05,2,0.5,"baffler",0.02,0.0984731927834662,0.0193007457855594
0.01,0.05,2,0.5,"caller",0.0279435341299364,0.0143064036120364,0.00280405510795914
0.01,0.05,2,0.5,"silent",0.0218254256121211,0.014892655854296,0.00291896054744202
0.01,0.25,2,0.5,"baffler",0.105,0.238841902825812,0.0468130129538591
0.01,0.25,2,0.5,"caller",0.127273020588263,0.0349905097963875,0.00685813992009195
0.01,0.25,2,0.5,"silent",0.0895939970406925,0.025566335143218,0.00501100168807072
0.01,0.5,2,0.5,"baffler",0.19,0.282306517276824,0.0553320773862575
0.01,0.5,2,0.5,"caller",0.245802665692809,0.0529050788288698,0.0103693954504585
0.01,0.5,2,0.5,"silent",0.175054956033722,0.0450879020998088,0.00883722881156252
0.01,0.75,2,0.5,"baffler",0.37,0.418148878808116,0.0819571802463908
0.01,0.75,2,0.5,"caller",0.370355407601467,0.0673106055659785,0.0131928786909318
0.01,0.75,2,0.5,"silent",0.253005065475686,0.0583207484344645,0.011430866693155
0.01,1,2,0.5,"baffler",0.455,0.550917508353203,0.107979831637228
0.01,1,2,0.5,"caller",0.461570714733746,0.0714578670432055,0.0140057419404683
0.01,1,2,0.5,"silent",0.338580821832755,0.0743276914111274,0.014568227516581
0.05,0.05,2,0.5,"baffler",0.025,0.0466317810924732,0.00913982909412476
0.05,0.05,2,0.5,"caller",0.0267081004051128,0.0138658568598057,0.00271770794452191
0.05,0.05,2,0.5,"silent",0.0218790943284237,0.0143474363579616,0.00281209752616047
0.05,0.25,2,0.5,"baffler",0.113333333333333,0.0958744970882205,0.0187914014292912
0.05,0.25,2,0.5,"caller",0.133522502258707,0.0362220687208147,0.00709952546927968
0.05,0.25,2,0.5,"silent",0.0887624858777002,0.0298975983072285,0.00585992926821679
0.05,0.5,2,0.5,"baffler",0.225,0.138888888888889,0.0272222222222222
0.05,0.5,2,0.5,"caller",0.24732975403292,0.0522612145263234,0.0102431980471594
0.05,0.5,2,0.5,"silent",0.173954198018457,0.0363424926821752,0.00712312856570634
0.05,0.75,2,0.5,"baffler",0.303333333333333,0.159139803293028,0.0311914014454335
0.05,0.75,2,0.5,"caller",0.337078837799263,0.0704977646651624,0.0138175618743718
0.05,0.75,2,0.5,"silent",0.256078117237953,0.0528068946441005,0.0103501513502437
0.05,1,2,0.5,"baffler",0.401666666666667,0.194761646032868,0.0381732826224421
0.05,1,2,0.5,"caller",0.460488341968035,0.0767401921941402,0.0150410776700515
0.05,1,2,0.5,"silent",0.323205421151215,0.059055235514155,0.0115748261607744
0.09,0.05,2,0.5,"baffler",0.0209090909090909,0.0299009132481414,0.00586057899663571
0.09,0.05,2,0.5,"caller",0.0303749556413157,0.0157509808468384,0.00308719224598032
0.09,0.05,2,0.5,"silent",0.0185766984928588,0.0131356189485869,0.00257458131392303
0.09,0.25,2,0.5,"baffler",0.117272727272727,0.0748373866700972,0.014668127787339
0.09,0.25,2,0.5,"caller",0.123871116442146,0.0331930821233816,0.0065058440961828
0.09,0.25,2,0.5,"silent",0.0853671763983056,0.0233544850897731,0.00457747907759552
0.09,0.5,2,0.5,"baffler",0.224090909090909,0.105815340180653,0.0207398066754081
0.09,0.5,2,0.5,"caller",0.237711418162396,0.0508967458287747,0.00997576218243984
0.09,0.5,2,0.5,"silent",0.165740747624084,0.0449888900467004,0.00881782244915329
0.09,0.75,2,0.5,"baffler",0.305909090909091,0.126082424208525,0.0247121551448708
0.09,0.75,2,0.5,"caller",0.351535809671872,0.0667804635847955,0.0130889708626199
0.09,0.75,2,0.5,"silent",0.24143067501337,0.0494594159648374,0.00969404552910814
0.09,1,2,0.5,"baffler",0.388181818181818,0.135583935588311,0.0265744513753089
0.09,1,2,0.5,"caller",0.443649042406902,0.072276138554909,0.0141661231567622
0.09,1,2,0.5,"silent",0.330908913964071,0.0619622922992629,0.0121446092906555
0.13,0.05,2,0.5,"baffler",0.023125,0.0268785967759938,0.00526820496809479
0.13,0.05,2,0.5,"caller",0.0280526861302261,0.0158709667776767,0.00311070948842464
0.13,0.05,2,0.5,"silent",0.0214132619900968,0.0133058911776915,0.00260795467082753
0.13,0.25,2,0.5,"baffler",0.1171875,0.0591552952687528,0.0115944378726756
0.13,0.25,2,0.5,"caller",0.128515095160486,0.0367825204950587,0.0072093740170315
0.13,0.25,2,0.5,"silent",0.0887953873240571,0.0310437679594929,0.0060845785200606
0.13,0.5,2,0.5,"baffler",0.205625,0.0824024714312611,0.0161508844005272
0.13,0.5,2,0.5,"caller",0.249400430611526,0.0592950742828046,0.0116218345594297
0.13,0.5,2,0.5,"silent",0.173395089000594,0.0388159172093272,0.00760791977302813
0.13,0.75,2,0.5,"baffler",0.309375,0.0897725274898685,0.0175954153880142
0.13,0.75,2,0.5,"caller",0.348220347976739,0.0790285097291337,0.0154895879069102
0.13,0.75,2,0.5,"silent",0.244717554221294,0.0541790580521386,0.0106190953782192
0.13,1,2,0.5,"baffler",0.3946875,0.138382085125156,0.0271228886845305
