"baffle_prop","density","bush_density","prop_males","mean_phonotaxis_steps","mean_random_steps","mean_total_steps","sd_phonotaxis_steps","sd_random_steps","sd_total_steps","ci_phonotaxis_steps","ci_random_steps","ci_total_steps"
0.33,0.75,"Homogenous",0.5,49.99304,5.5106,55.50364,5.90773060039713,3.78627673515177,2.14013122188073,1.15791519767784,0.742110240089746,0.419465719488622
0.33,1,"Homogenous",0.5,49.67252,5.83504,55.50756,5.88639829595194,3.75921466631991,2.15424747609991,1.15373406600658,0.736806074598703,0.422232505315582
0.37,0.01,"Homogenous",0.5,20.48796,35.12356,55.61152,10.1180553167258,10.7858436048874,0.737196059334958,1.98313884207826,2.11402534655793,0.144490427629652
0.37,0.05,"Homogenous",0.5,41.4416,12.9456,54.3872,12.9410086691006,12.8848199401035,0.495444132964443,2.53643769914372,2.52542470826029,0.0971070500610308
0.37,0.1,"Homogenous",0.5,46.75596,7.84284,54.5988,10.6320523897593,9.75176130656416,1.13401583727562,2.08388226839282,1.91134521608658,0.222267104106021
0.37,0.25,"Homogenous",0.5,49.76724,5.4564,55.22364,7.79489904576944,6.13522878484774,1.79934417637385,1.52780021297081,1.20250484183016,0.352671458569276
0.37,0.5,"Homogenous",0.5,50.28492,5.1886,55.47352,6.05870336776656,4.00185162699024,2.09279844777998,1.18750586008225,0.784362918890087,0.410188495764876
0.37,0.75,"Homogenous",0.5,49.99124,5.55368,55.54492,5.80932410248187,3.69739499582497,2.13993643670351,1.13862752408645,0.724689419181694,0.419427541593888
0.37,1,"Homogenous",0.5,49.54224,5.93992,55.48216,5.66978573182872,3.58070086159149,2.13178939737195,1.11127800343843,0.701817368871931,0.417830721884903
0.41,0.01,"Homogenous",0.5,21.82868,33.66764,55.49632,10.8472580428457,11.5437954313129,0.74744108757409,2.12606257639776,2.26258390453732,0.146498453164522
0.41,0.05,"Homogenous",0.5,42.19388,12.14104,54.33492,12.4217274025082,12.2956044128449,0.537056054482739,2.4346585708916,2.40993846491761,0.105262986678617
0.41,0.1,"Homogenous",0.5,47.61872,7.05076,54.66948,10.2387188731419,9.28545882105864,1.24061615906831,2.00678889913581,1.81994992892749,0.243160767177389
0.41,0.25,"Homogenous",0.5,50.17176,5.09892,55.27068,7.16767691416533,5.43177366288844,1.8633452749658,1.4048646751764,1.06462763792613,0.365215673893297
0.41,0.5,"Homogenous",0.5,50.45056,5.12328,55.57384,5.90761848873849,3.8720872091356,2.06881190087744,1.15789322379274,0.758929092990577,0.405487132571978
0.41,0.75,"Homogenous",0.5,49.77624,5.729,55.50524,6.00475216037055,3.86525179442988,2.17407971530136,1.17693142343263,0.757589351708257,0.426119624199067
0.41,1,"Homogenous",0.5,49.40908,6.0418,55.45088,5.82152810943045,3.7188250724109,2.14800147320454,1.14101950944837,0.728889714192536,0.42100828874809
0.45,0.01,"Homogenous",0.5,22.114,33.36088,55.47488,10.4920672833712,11.1340328225915,0.710967832030267,2.05644518754075,2.18227043322794,0.139349695077932
0.45,0.05,"Homogenous",0.5,42.61372,11.73864,54.35236,12.6661148110088,12.4569613068518,0.607633620338487,2.48255850295773,2.44156441614296,0.119096189586343
0.45,0.1,"Homogenous",0.5,47.76604,6.91036,54.6764,9.96841352474926,9.00999011145322,1.18830754785233,1.95380905085086,1.76595806184483,0.232908279379058
0.45,0.25,"Homogenous",0.5,50.0864,5.1754,55.2618,7.24949624442828,5.43571171963616,1.92292095784018,1.42090126390794,1.06539949704869,0.376892507736676
0.45,0.5,"Homogenous",0.5,50.43448,5.14924,55.58372,5.85015040897897,3.75927307372426,2.11931227686452,1.14662948015988,0.736817522449956,0.415385206265446
0.45,0.75,"Homogenous",0.5,49.87404,5.6434,55.51744,5.7100350154068,3.64227955594245,2.09768900411377,1.11916686301973,0.713886792964721,0.411147044806298
0.45,1,"Homogenous",0.5,49.581,5.97044,55.55144,5.89841071215738,3.78152608368846,2.15448154170217,1.15608849958285,0.741179112402938,0.422278382173625
0.49,0.01,"Homogenous",0.5,23.82172,31.48848,55.3102,11.3000977094909,12.0090252831827,0.766799224376923,2.21481915106021,2.35376895550381,0.150292647977877
0.49,0.05,"Homogenous",0.5,43.98524,10.40936,54.3946,12.0834144575082,11.7697682130228,0.738005912762714,2.36834923367162,2.30687456975248,0.144649158901492
0.49,0.1,"Homogenous",0.5,48.18912,6.5394,54.72852,9.73165825486566,8.63332788346616,1.35649538402041,1.90740501795367,1.69213226515937,0.265873095268001
0.49,0.25,"Homogenous",0.5,50.2754,5.02,55.2954,6.72782176765807,4.80762639937419,1.99500154173252,1.31865306646098,0.94229477427734,0.391020302179575
0.49,0.5,"Homogenous",0.5,50.46292,5.13824,55.60116,5.70881791383587,3.65076898809613,2.09359630041011,1.11892831111183,0.715550721666842,0.410344874880382
0.49,0.75,"Homogenous",0.5,50.00984,5.59868,55.60852,5.77050737527306,3.66450916381951,2.13032527738718,1.13101944555352,0.718243796108624,0.417543754367886
0.49,1,"Homogenous",0.5,49.4692,6.1004,55.5696,5.64304488335469,3.61604574477188,2.05783905487227,1.10603679713752,0.708744965975289,0.403336454754964
0.53,0.01,"Homogenous",0.5,24.86868,30.30184,55.17052,11.3085627063046,12.0032746564924,0.752272603716918,2.21647829043571,2.3526418326725,0.147445430328516
0.53,0.05,"Homogenous",0.5,44.47984,9.91028,54.39012,11.8794475526415,11.448471783755,0.815155525595632,2.32837172031773,2.24390046961598,0.159770483016744
0.53,0.1,"Homogenous",0.5,48.64928,6.18664,54.83592,9.50825459779899,8.30377030530303,1.44065259959758,1.8636179011686,1.62753897983939,0.282367909521126
0.53,0.25,"Homogenous",0.5,50.46332,4.89044,55.35376,6.69888030577582,4.7686794951723,2.01391677839553,1.31298053993206,0.934661181053771,0.394727688565524
0.53,0.5,"Homogenous",0.5,50.52156,5.11044,55.632,5.66156798483147,3.57454465651419,2.11018264325124,1.10966732502697,0.700610752676781,0.413595798077243
0.53,0.75,"Homogenous",0.5,50.044,5.63168,55.67568,5.5931282224826,3.57777379820345,2.04625499205873,1.09625313160659,0.701243664447875,0.40106597844351
0.53,1,"Homogenous",0.5,49.55252,6.03624,55.58876,5.55792225271933,3.56388728046761,2.02413715309646,1.08935276153299,0.698521906971651,0.396730882006907
0.57,0.01,"Homogenous",0.5,26.4598,28.60996,55.06976,11.6626035989855,12.346850780681,0.75620644287286,2.28587030540117,2.41998275301348,0.148216462803081
0.57,0.05,"Homogenous",0.5,44.65344,9.84688,54.50032,11.9828952643155,11.4897653194731,0.831178436640023,2.34864747180584,2.25199400261672,0.162910973581445
0.57,0.1,"Homogenous",0.5,48.9798,5.86388,54.84368,9.0417257738607,7.81901874966909,1.44922072323248,1.7721782516767,1.53252767493514,0.284047261753565
0.57,0.25,"Homogenous",0.5,50.71164,4.71912,55.43076,6.45726184193839,4.49194365993613,2.02432398053815,1.26562332101992,0.880420957347482,0.396767500185477
0.57,0.5,"Homogenous",0.5,50.65572,5.0748,55.73052,5.7297875224236,3.67034457964553,2.08894298571688,1.12303835439503,0.719387537610524,0.409432825200509
0.57,0.75,"Homogenous",0.5,50.05436,5.61624,55.6706,5.68486123160682,3.63968424959744,2.07418740082409,1.11423280139494,0.713378112921098,0.406540730561521
0.57,1,"Homogenous",0.5,49.5036,6.09324,55.59684,5.66518453344459,3.71850521483126,1.98385062120935,1.11037616855514,0.728827022106927,0.388834721757033
0.61,0.01,"Homogenous",0.5,26.03504,29.10952,55.14456,11.8099768283114,12.5066408189951,0.768717472104798,2.31475545834904,2.45130160052303,0.15066862453254
0.61,0.05,"Homogenous",0.5,45.08428,9.32208,54.40636,11.5412821689198,11.0659690248158,0.800766520657588,2.26209130510828,2.16892992886389,0.156950238048887
0.61,0.1,"Homogenous",0.5,49.15428,5.78872,54.943,8.94283525881264,7.64936236080294,1.51545512715627,1.75279571072728,1.49927502271738,0.29702920492263
0.61,0.25,"Homogenous",0.5,50.79224,4.6922,55.48444,6.16282744555098,4.22424675492148,1.98438933089393,1.20791417932799,0.82795236396461,0.38894030885521
0.61,0.5,"Homogenous",0.5,50.65732,5.10624,55.76356,5.59019277035211,3.54392463243846,2.07364490653145,1.09567778298901,0.694609227957937,0.406434401680165
0.61,0.75,"Homogenous",0.5,49.9918,5.69392,55.68572,5.63929369816304,3.63710940748559,2.03765619010934,1.10530156483996,0.712873443867176,0.399380613261431
0.61,1,"Homogenous",0.5,49.51452,6.10792,55.62244,5.79550216835732,3.80002904741689,2.03479517406643,1.13591842499803,0.744805693293711,0.398819854117021
0.65,0.01,"Homogenous",0.5,27.28264,27.74584,55.02848,11.9509582418898,12.5945125959561,0.727816888948301,2.3423878154104,2.4685244688074,0.142652110233867
0.65,0.05,"Homogenous",0.5,45.89072,8.56772,54.45844,11.0597652796983,10.4380538184456,0.913813171012079,2.16771399482087,2.04585854841535,0.179107381518367
0.65,0.1,"Homogenous",0.5,49.35324,5.5726,54.92584,8.58753335914006,7.21101900643114,1.57047366412079,1.68315653839145,1.4133597252605,0.307812838167674
0.65,0.25,"Homogenous",0.5,50.83424,4.68092,55.51516,6.04458615959836,4.05892615962559,2.03660658900629,1.18473888728128,0.795549527286615,0.399174891445233
0.65,0.5,"Homogenous",0.5,50.40408,5.30124,55.70532,5.61799319948814,3.59976644337778,2.03755060359791,1.10112666709967,0.705554222902044,0.399359918305191
0.65,0.75,"Homogenous",0.5,50.125,5.6274,55.7524,5.67504155104265,3.66385961422204,2.04538868401262,1.11230814400436,0.71811648438752,0.400896182066473
0.65,1,"Homogenous",0.5,49.68992,5.9696,55.65952,5.86070125028145,3.88252659587501,2.01384454918517,1.14869744505516,0.760975212791501,0.394713531640294
0.69,0.01,"Homogenous",0.5,28.61052,26.24896,54.85948,12.100085685046,12.7424038785641,0.744855303960698,2.37161679426901,2.49751116019856,0.145991639576297
0.69,0.05,"Homogenous",0.5,46.2796,8.21248,54.49208,11.1296809759428,10.446337567557,0.983226760326539,2.18141747128478,2.04748216324118,0.192712445024002
0.69,0.1,"Homogenous",0.5,49.51468,5.468,54.98268,8.38329926239236,6.93524609978957,1.64054832469408,1.6431266554289,1.35930823555876,0.32154747164004
0.69,0.25,"Homogenous",0.5,50.67616,4.82672,55.50288,6.08962963946565,4.13201249198734,2.01587646567157,1.19356740933527,0.809874448429518,0.395111787271627
0.69,0.5,"Homogenous",0.5,50.6224,5.13256,55.75496,5.51478213348433,3.56143809428073,1.98659968323116,1.08089729816293,0.698041866479023,0.389373537913307
0.69,0.75,"Homogenous",0.5,50.12092,5.63496,55.75588,5.52964289799929,3.55625891820792,2.00604641214424,1.08381000800786,0.697026747968751,0.393185096780271
0.69,1,"Homogenous",0.5,49.68976,5.99224,55.682,5.73399193736596,3.78595955070785,1.9846147222974,1.12386241972373,0.742048071938738,0.388984485570291
0.73,0.01,"Homogenous",0.5,29.22956,25.5928,54.82236,12.2071417929808,12.8525369173608,0.721240255015307,2.39259979142424,2.51909723580271,0.141363089983
0.73,0.05,"Homogenous",0.5,46.3762,8.15616,54.53236,10.9770253721216,10.2225603532658,1.04341693459227,2.15149697293584,2.0036218292401,0.204509719180086
0.73,0.1,"Homogenous",0.5,49.51364,5.44928,54.96292,8.32022977722722,6.90921057350917,1.62622526102504,1.63076503633654,1.3542052724078,0.318740151160908
0.73,0.25,"Homogenous",0.5,50.89292,4.6562,55.54912,5.72228951438711,3.75839399937599,1.99130100753911,1.12156874481987,0.736645223877694,0.390294997477665
0.73,0.5,"Homogenous",0.5,50.75008,5.0794,55.82948,5.48034042974144,3.50685739197886,2.01108689885531,1.07414672422932,0.687344048827856,0.394173032175641
0.73,0.75,"Homogenous",0.5,49.83892,5.8794,55.71832,5.72095023130694,3.76150635525265,1.98767281253655,1.12130624533616,0.737255245629519,0.389583871257164
0.73,1,"Homogenous",0.5,49.55916,6.152,55.71116,5.77186998866577,3.87211156864055,1.94128507224394,1.13128651777849,0.758933867453548,0.380491874159813
0.77,0.01,"Homogenous",0.5,29.56776,25.23796,54.80572,12.4110948972232,13.0705715809573,0.730730865350409,2.43257459985574,2.56183202986764,0.14322324960868
0.77,0.05,"Homogenous",0.5,46.84732,7.74844,54.59576,10.7783069085899,9.98038928647049,1.06453192749042,2.11254815408363,1.95615630014822,0.208648257788122
0.77,0.1,"Homogenous",0.5,49.6386,5.34676,54.98536,8.02262528632919,6.59496857976449,1.61984722761379,1.57243455612052,1.29261384163384,0.317490056612303
0.77,0.25,"Homogenous",0.5,51.00472,4.63928,55.644,5.76201382809444,3.77234369204465,2.02275028292439,1.12935471030651,0.739379363640752,0.396459055453181
0.77,0.5,"Homogenous",0.5,50.59284,5.19936,55.7922,5.59013588082263,3.5883983527164,2.03323380779775,1.09566663264124,0.703326077132415,0.398513826328358
0.77,0.75,"Homogenous",0.5,50.07316,5.70024,55.7734,5.74546126133094,3.76275548377875,2.0091991570089,1.12611040722086,0.737500074820636,0.393803034773743
0.77,1,"Homogenous",0.5,49.74224,6.02076,55.763,5.92888793142815,3.97785334505277,2.00693435242648,1.16206203455992,0.779659255630342,0.39335913307559
0.81,0.01,"Homogenous",0.5,30.86232,23.84424,54.70656,12.4982043889141,13.0723192945934,0.691714548470434,2.44964806022716,2.5621745817403,0.135576051500205
0.81,0.05,"Homogenous",0.5,47.59684,6.97944,54.57628,10.2505618557219,9.39103469339376,1.15663018089342,2.00911012372148,1.84064279990518,0.22669951545511
0.81,0.1,"Homogenous",0.5,50.07056,5.01716,55.08772,7.80326728813649,6.2608123601083,1.74356024990549,1.52944038847475,1.22711922258123,0.341737808981477
0.81,0.25,"Homogenous",0.5,51.03296,4.62304,55.656,5.52918843282236,3.54877509076702,2.00556566997086,1.08372093283318,0.695559917790336,0.393090871314288
0.81,0.5,"Homogenous",0.5,50.68516,5.16708,55.85224,5.30278604249929,3.39167765073048,1.94994674426112,1.03934606432986,0.664768819543175,0.38218956187518
0.81,0.75,"Homogenous",0.5,49.7616,5.93556,55.69716,5.94619655703959,3.89018465018375,2.08852203660238,1.16545452517976,0.762476191436015,0.409350319174066
0.81,1,"Homogenous",0.5,49.51248,6.16424,55.67672,5.79484547772476,3.86513908466932,1.96307656951474,1.13578971363405,0.757567260595187,0.38476300762489
0.85,0.01,"Homogenous",0.5,31.28756,23.44252,54.73008,12.7101484611886,13.2846196498816,0.693324820460559,2.49118909839296,2.60378545137679,0.13589166481027
0.85,0.05,"Homogenous",0.5,47.41044,7.1898,54.60024,10.2103067894034,9.35039483636705,1.1738552310376,2.00122013072307,1.83267738792794,0.23007562528337
0.85,0.1,"Homogenous",0.5,50.10028,5.01852,55.1188,7.67947246199538,6.10721296100857,1.74876649168042,1.5051766025511,1.19701374035768,0.342758232369362
0.85,0.25,"Homogenous",0.5,51.11992,4.56596,55.68588,5.67751096353059,3.62733169014126,2.07584810600196,1.112792148852,0.710957011267686,0.406866228776384
0.85,0.5,"Homogenous",0.5,50.54836,5.26268,55.81104,5.46053356167525,3.49326569700889,1.99432585971989,1.07026457808835,0.684680076613742,0.390887868505098
0.85,0.75,"Homogenous",0.5,49.8114,5.94244,55.75384,5.93458782447986,3.95492558849153,2.01698584361253,1.16317921359805,0.775165415344339,0.395329225348055
0.85,1,"Homogenous",0.5,49.45852,6.21584,55.67436,5.93708388522531,3.95901515842595,2.02198583016146,1.16366844150416,0.775966971051486,0.396309222711647
0.89,0.01,"Homogenous",0.5,32.105,22.54968,54.65468,12.8901902768632,13.4847134663775,0.692898244602869,2.52647729426518,2.64300383940999,0.135808055942162
0.89,0.05,"Homogenous",0.5,47.58272,7.07872,54.66144,10.3012975137243,9.38529516288888,1.20618842289053,2.01905431268996,1.83951785192622,0.236412930886544
0.89,0.1,"Homogenous",0.5,49.9934,5.1378,55.1312,7.66317054145833,6.01493216331597,1.80908495202308,1.50198142612583,1.17892670400993,0.354580650596524
0.89,0.25,"Homogenous",0.5,51.13012,4.62452,55.75464,5.63747150012729,3.54557821780677,2.11017193765452,1.10494441402495,0.694933330690128,0.413593699780287
0.89,0.5,"Homogenous",0.5,50.59096,5.26112,55.85208,5.51490239282838,3.58120260056069,1.96300342795977,1.08092086899436,0.701915709709895,0.384748671880115
0.89,0.75,"Homogenous",0.5,50.00836,5.81928,55.82764,5.96165872369241,3.96557030450855,2.03574014296937,1.16848510984371,0.777251779683675,0.399005068021997
0.89,1,"Homogenous",0.5,49.44704,6.22992,55.67696,5.89768099935059,3.94019992232359,1.9989725942912,1.15594547587272,0.772279184775423,0.391798628481074
0.93,0.01,"Homogenous",0.5,32.81504,21.7626,54.57764,12.6281111729492,13.1937223440896,0.661720340086995,2.47510978989804,2.58596957944156,0.129697186657051
0.93,0.05,"Homogenous",0.5,48.19276,6.52092,54.71368,9.94469132542483,8.98220363693418,1.27719404314238,1.94915949978327,1.7605119128391,0.250330032455907
0.93,0.1,"Homogenous",0.5,50.1768,4.99092,55.16772,7.50736686545457,5.87266357010827,1.7970343474905,1.4714439056291,1.15104205974122,0.352218732108138
0.93,0.25,"Homogenous",0.5,51.05864,4.68076,55.7394,5.54646996212979,3.50472381689731,2.07357207044104,1.08710811257744,0.686925868111873,0.406420125806443
0.93,0.5,"Homogenous",0.5,50.61492,5.27468,55.8896,5.48412405034714,3.56443940902438,1.95293312685811,1.07488831386804,0.698630124168778,0.38277489286419
0.93,0.75,"Homogenous",0.5,49.89656,5.85196,55.74852,5.98095158186776,4.00098397978105,2.01814505530262,1.17226651004608,0.784192860037087,0.395556430839314
0.93,1,"Homogenous",0.5,49.42252,6.25904,55.68156,5.93511002762375,4.0138420746716,1.94934625829981,1.16328156541426,0.786713046635634,0.382071866626763
0.97,0.01,"Homogenous",0.5,32.68272,21.92796,54.61068,12.6821745180654,13.2572779873829,0.665489883810825,2.48570620554081,2.59842648552705,0.130436017226922
0.97,0.05,"Homogenous",0.5,48.1304,6.56444,54.69484,9.76607866675528,8.80508301123547,1.2575727520373,1.91415141868403,1.72579627020215,0.246484259399311
0.97,0.1,"Homogenous",0.5,50.60716,4.66188,55.26904,7.24576011268004,5.54312965474315,1.83719475397694,1.42016898208529,1.08645341232966,0.360090171779481
0.97,0.25,"Homogenous",0.5,51.26464,4.505,55.76964,5.57313567055605,3.53203014846943,2.06726732971942,1.09233459142899,0.692277909100008,0.405184396625006
0.97,0.5,"Homogenous",0.5,50.5974,5.29464,55.89204,5.48126191693302,3.57378057897609,1.94574926452615,1.07432733571887,0.700460993479313,0.381366855847125
0.97,0.75,"Homogenous",0.5,49.98988,5.8298,55.81968,5.83719424658142,3.95606270440853,1.92590536956655,1.14409007232996,0.775388290064072,0.377477452435043
0.97,1,"Homogenous",0.5,49.268,6.40528,55.67328,6.04699636266643,4.10436589937588,1.97917210566398,1.18521128708262,0.804455716277673,0.38791773271014
